44.0,14.0,1.0,14.0,5.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,7.0,0.0,7.0,3.0,5.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,3.0,0.7
44.0,14.0,1.0,14.0,5.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,7.0,0.0,7.0,3.0,5.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,3.0,0.8
44.0,14.0,1.0,14.0,4.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,7.0,0.0,7.0,3.0,5.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,3.0,0.8
33.0,17.0,1.0,17.0,3.0,14.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1.0,5.0,1.0,4.0,5.0,2.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,17.0,1.0,17.0,3.0,14.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1.0,5.0,1.0,4.0,4.0,3.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,17.0,1.0,17.0,3.0,14.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1.0,5.0,1.0,4.0,4.0,3.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,16.0,1.0,16.0,3.0,13.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,2.0,6.0,1.0,5.0,5.0,4.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,16.0,1.0,16.0,3.0,13.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,2.0,6.0,1.0,5.0,5.0,4.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,15.0,1.0,15.0,3.0,12.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,3.0,7.0,1.0,6.0,5.0,5.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,15.0,1.0,15.0,3.0,12.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,3.0,7.0,1.0,6.0,5.0,5.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,13.0,2.0,14.0,3.0,11.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,3.0,8.0,1.0,7.0,5.0,5.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,13.0,2.0,14.0,3.0,11.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,3.0,8.0,1.0,7.0,5.0,5.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,12.0,2.0,13.0,3.0,10.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,3.0,9.0,1.0,8.0,6.0,6.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,12.0,2.0,13.0,3.0,10.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,3.0,9.0,1.0,8.0,6.0,6.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,12.0,2.0,13.0,3.0,10.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,3.0,9.0,1.0,8.0,6.0,6.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,8.0,3.0,12.0,4.0,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,3.0,10.0,1.0,9.0,6.0,6.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,8.0,3.0,12.0,4.0,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,3.0,10.0,1.0,9.0,6.0,6.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,8.0,3.0,12.0,3.0,9.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,3.0,10.0,1.0,9.0,6.0,6.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,7.0,3.0,11.0,3.0,8.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,3.0,11.0,1.0,10.0,4.0,8.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
33.0,7.0,3.0,11.0,3.0,8.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,3.0,11.0,1.0,10.0,4.0,8.0,25.0,12.0,1.0,12.0,1.0,11.0,1.0,2.0,0.8
